Date,Open,High,Low,Close,High_Last_7_Days,Low_Last_7_Days,Days_Since_High_Last_7_Days,Days_Since_Low_Last_7_Days,%_Diff_From_High_Last_7_Days,%_Diff_From_Low_Last_7_Days,High_Next_5_Days,Low_Next_5_Days,%_Diff_From_High_Next_5_Days,%_Diff_From_Low_Next_5_Days
2019-12-06,7406.75,7607.79,7323.86,7558.58,7821.01,7110.76,6,2,-3.355448976538839,6.297779702872824,7667.04,7167.13,-1.4146267660009604,5.461739915419419
2019-12-07,7558.58,7640.51,7503.1,7514.86,7764.68,7110.76,3,3,-3.2173895125105036,5.682936845006714,7667.04,7105.35,-1.984859867693403,5.763403632474112
2019-12-08,7514.86,7594.8,7414.51,7539.7,7764.68,7110.76,4,4,-2.8974793552342204,6.0322665931630315,7667.04,7105.35,-1.6608756443164525,6.112999359637448
2019-12-09,7539.7,7667.04,7296.42,7350.62,7764.68,7110.76,5,5,-5.332608684453195,3.373197801641451,7403.64,7033.14,-0.7161342258672819,4.514057732392637
2019-12-10,7350.62,7403.64,7176.42,7233.84,7764.68,7110.76,6,6,-6.836598546237579,1.7308979630869261,7308.08,7030.37,-1.0158618953268135,2.894157775479815
2019-12-11,7233.84,7284.74,7167.13,7212.01,7667.04,7167.13,2,0,-5.934884909952208,0.6261920740938158,7308.08,6869.19,-1.3145723637398565,4.990690314287429
2019-12-12,7212.01,7307.96,7105.35,7199.39,7667.04,7105.35,3,0,-6.099485590266903,1.3235097496956514,7308.08,6585.46,-1.4872579391577487,9.322507463411824
2019-12-13,7199.39,7308.08,7199.39,7261.72,7667.04,7105.35,4,1,-5.286525177904376,2.2007360650777215,7442.26,6450.69,-2.425876010781671,12.572763533823524
2019-12-14,7261.72,7283.78,7033.14,7080.29,7667.04,7033.14,5,0,-7.652888207182955,0.6703975749096368,7442.26,6450.69,-4.86371075452887,9.760196196065854
2019-12-15,7080.29,7204.93,7030.37,7132.39,7667.04,7030.37,6,0,-6.97335608005175,1.4511327284339293,7442.26,6450.69,-4.163654588794262,10.567861732620862
2019-12-16,7132.39,7172.46,6869.19,6897.33,7403.64,6869.19,6,0,-6.838663144075081,0.4096552868678887,7442.26,6450.69,-7.322103769553875,6.92391046539208
2019-12-17,6897.33,6948.12,6585.46,6635.84,7308.08,6585.46,4,0,-9.198585675033659,0.7650186926957283,7527.4,6450.69,-11.844195871084299,2.8702355872007574
2019-12-18,6635.84,7442.26,6450.69,7294.53,7442.26,6450.69,0,0,-1.9850153044908465,13.081391293024469,7694.65,7057.66,-5.19997660712313,3.356211548870304
2019-12-19,7294.53,7376.98,7057.66,7159.26,7442.26,6450.69,1,1,-3.802608347464345,10.98440631932399,7694.65,7094.06,-6.957951303827977,0.9190787785837703
2019-12-20,7159.26,7234.56,7094.06,7203.41,7442.26,6450.69,2,2,-3.209374571702687,11.668829226020787,7694.65,7132.3,-6.384176018402394,0.997013586080222
2019-12-21,7203.41,7213.86,7132.82,7159.47,7442.26,6450.69,3,3,-3.7997866239556255,10.987661785018357,7694.65,7132.3,-6.955222134859927,0.38094303380396327
2019-12-22,7159.47,7527.4,7143.17,7517.58,7527.4,6450.69,0,4,-0.1304567314079192,16.53916092697061,7694.65,7061.61,-2.3012092817736964,6.457026088951389
2019-12-23,7517.58,7694.65,7275.28,7326.6,7694.65,6450.69,0,5,-4.783193517573889,13.578547411207186,7442.21,7061.61,-1.553436412033518,3.7525436833809955
2019-12-24,7326.6,7429.42,7175.5,7260.91,7694.65,6450.69,1,6,-5.636903562865105,12.560206737573814,7540.65,7061.61,-3.709759768720201,2.822302562730032
2019-12-25,7260.91,7280.52,7132.3,7202.72,7694.65,7057.66,2,6,-6.393143287868837,2.055355457757959,7540.65,7061.61,-4.481443907355459,1.9982695164417263
2019-12-26,7202.72,7442.21,7167.44,7207.23,7694.65,7094.06,3,6,-6.334531135269311,1.5952783032565154,7540.65,7061.61,-4.421634739710769,2.062135971825121
2019-12-27,7207.23,7267.46,7061.61,7253.82,7694.65,7061.61,4,0,-5.729045505643531,2.721900529765876,7540.65,7141.94,-3.8037834934654167,1.5665211413145463
2019-12-28,7253.82,7368.09,7253.61,7316.23,7694.65,7061.61,5,1,-4.917962480424712,3.6056933192289,7540.65,6945.83,-2.9761360094952036,5.332696020489987
2019-12-29,7316.23,7540.65,7295.33,7399.49,7694.65,7061.61,6,2,-3.8359119648067144,4.784744555420083,7414.07,6882.62,-0.1966531203508994,7.509785517724353
2019-12-30,7399.49,7414.07,7224.79,7234.44,7540.65,7061.61,1,3,-4.060790515406498,2.4474588656127985,7407.11,6882.62,-2.331138595214599,5.111716177850872
2019-12-31,7234.44,7325.24,7141.94,7183.88,7540.65,7061.61,2,4,-4.731289742926665,1.7314748336427592,7501.42,6882.62,-4.233065206320936,4.377112204364039
2020-01-01,7183.88,7267.16,7171.82,7189.94,7540.65,7061.61,3,5,-4.6509253181091825,1.8172909577277692,7799.63,6882.62,-7.816909263644564,4.465160069857115
2020-01-02,7189.94,7224.84,6945.83,6965.72,7540.65,6945.83,4,0,-7.624409036356275,0.2863588656791244,8218.63,6882.62,-15.244754904406197,1.2073890466130683
2020-01-03,6965.72,7407.11,6882.62,7339.7,7540.65,6882.62,5,0,-2.664889631530436,6.641075636894089,8458.65,7278.6,-13.22847026416745,0.8394471464292508
2020-01-04,7339.7,7405.75,7278.6,7357.5,7540.65,6882.62,6,1,-2.4288357104493596,6.899698080091595,8458.65,7330.07,-13.018034792786079,0.3742119788760584
2020-01-05,7357.5,7501.42,7330.07,7359.96,7501.42,6882.62,0,2,-1.8857762930218551,6.93544028291552,8458.65,7355.11,-12.988952137752474,0.06594055017532524
2020-01-06,7359.96,7799.63,7355.11,7762.69,7799.63,6882.62,0,3,-0.47361220980995905,12.78684570701273,8458.65,7682.56,-8.227790486661583,1.0430117044318457
2020-01-07,7762.69,8218.63,7736.57,8160.36,8218.63,6882.62,0,4,-0.7089989450796488,18.564732616358302,8458.65,7682.56,-3.5264492560869636,6.219281072975665
2020-01-08,8160.36,8458.65,7873.97,8045.15,8458.65,6882.62,0,5,-4.888486933494115,16.890806117437833,8287.42,7682.56,-2.9233464697095166,4.719650741419517
2020-01-09,8045.15,8047.11,7757.04,7817.35,8458.65,6882.62,1,6,-7.581588078475872,13.581020018539459,8874.07,7682.56,-11.907952044552268,1.7544932939020323
2020-01-10,7817.35,8192.05,7682.56,8190.31,8458.65,7278.6,2,6,-3.1723738421615653,12.525897837496222,8890.04,7968.4,-7.870943212853939,2.7848752572662114
2020-01-11,8190.31,8287.42,8003.87,8024.58,8458.65,7330.07,3,6,-5.131669947332018,9.474807198294153,8890.04,7968.4,-9.73516429622365,0.7050348878068406
2020-01-12,8024.58,8185.14,7968.4,8181.49,8458.65,7355.11,4,6,-3.276645800452789,11.235453990490967,9004.35,8057.37,-9.13847196077452,1.5404530262356064
2020-01-13,8181.49,8200.4,8057.37,8106.56,8458.65,7682.56,5,3,-4.16248455722839,5.518993668777074,9004.35,8106.4,-9.970625308878486,0.001973749136494177
2020-01-14,8106.56,8874.07,8106.4,8820.95,8874.07,7682.56,0,4,-0.5985979375866878,14.817847175941356,9177.39,8508.15,-3.883892915088045,3.6764749093516347
2020-01-15,8820.95,8890.04,8559.93,8813.21,8890.04,7682.56,0,5,-0.8642255827870488,14.71709950849715,9177.39,8508.15,-3.9682306189450416,3.585503311530703
2020-01-16,8813.21,8846.78,8586.56,8719.63,8890.04,7682.56,1,6,-1.9168642660775614,13.499015953015645,9177.39,8479.9,-4.987910506146085,2.8270380546940364
2020-01-17,8719.63,9004.35,8665.99,8894.83,9004.35,7968.4,0,5,-1.2163010100673612,11.626298880578288,9177.39,8479.9,-3.0788710079881048,4.8931001544829575
2020-01-18,8894.83,8974.65,8807.26,8909.28,9004.35,7968.4,1,6,-1.0558230188742075,11.8076401787059,9177.39,8290.98,-2.921418834766734,7.457502008206522
2020-01-19,8909.28,9177.39,8508.15,8702.59,9177.39,8057.37,0,6,-5.17358421076144,8.007823892907986,8793.74,8225.83,-1.0365328062917445,5.795889290199289
2020-01-20,8702.59,8737.36,8521.52,8634.03,9177.39,8106.4,1,6,-5.92063756688992,6.508807855521575,8793.74,8225.83,-1.8161783268552303,4.962417166413611
2020-01-21,8634.03,8771.75,8479.9,8724.84,9177.39,8479.9,2,0,-4.931140553033044,2.888477458460601,8793.74,8225.83,-0.7835119073340767,6.066378711935455
2020-01-22,8724.84,8793.74,8582.43,8667.26,9177.39,8479.9,3,1,-5.558552050201628,2.209460017217191,8991.01,8225.83,-3.6008190403525298,5.36638855896609
2020-01-23,8667.26,8680.93,8290.98,8394.28,9177.39,8290.98,4,0,-8.533036081064429,1.2459323264559932,9407.39,8225.83,-10.769299455002916,2.0478176670317856
2020-01-24,8394.28,8517.5,8225.83,8431.78,9177.39,8225.83,5,0,-8.124423174780617,2.503698714901727,9429.16,8263.42,-10.577612427830255,2.03741308078254
2020-01-25,8431.78,8444.32,8263.42,8345.88,9177.39,8225.83,6,1,-9.060419138774753,1.4594271945809636,9561.26,8302.57,-12.711504550655468,0.5216457072930369
2020-01-26,8345.88,8605.33,8302.57,8602.37,8793.74,8225.83,4,2,-2.176207165551847,4.5775319937319505,9561.26,8572.37,-10.028908323798321,0.349961562555046
2020-01-27,8602.37,8991.01,8572.37,8898.94,8991.01,8225.83,0,3,-1.0240228850818731,8.182882456846308,9561.26,8892.58,-6.92712048412029,0.07152030119493535
2020-01-28,8898.94,9407.39,8892.58,9391.97,9407.39,8225.83,0,4,-0.16391368913163026,14.176563337681419,9561.26,9169.21,-1.770582538284712,2.429435033116269
2020-01-29,9391.97,9429.16,9234.27,9286.18,9429.16,8225.83,0,5,-1.5163598878373001,12.890492509570468,9605.66,9169.21,-3.3259557385957814,1.2756824197504604
2020-01-30,9286.18,9561.26,9181.72,9501.38,9561.26,8225.83,0,6,-0.6262772898132779,15.50664188294676,9605.66,9089.52,-1.0856099424714247,4.531152360080607
2020-01-31,9501.38,9518.87,9208.36,9342.23,9561.26,8263.42,1,6,-2.2908068601837064,13.055248311231903,9750.28,9089.52,-4.185008020282505,2.780234819880468
2020-02-01,9342.23,9455.92,9296.57,9384.45,9561.26,8302.57,2,6,-1.849233260051494,13.030663999219533,9853.08,9089.52,-4.756177763704336,3.244725794101342
2020-02-02,9384.45,9469.84,9169.21,9334.25,9561.26,8572.37,3,6,-2.3742686633351693,8.887623842647939,9866.18,9089.52,-5.39144836198002,2.692441405046686
2020-02-03,9334.25,9605.66,9230.83,9288.96,9605.66,8892.58,0,6,-3.297014468552923,4.457424054661293,9936.26,9089.52,-6.514523573255944,2.1941752699812387
2020-02-04,9288.96,9347.12,9089.52,9171.98,9605.66,9089.52,1,0,-4.51483812668781,0.9071986199491187,10162.71,9162.98,-9.74867924008458,0.09822132101128672
2020-02-05,9171.98,9750.28,9162.98,9611.42,9750.28,9089.52,0,1,-1.424164229129836,5.741777343578095,10185.09,9533.37,-5.632449001432486,0.8187031448480366
2020-02-06,9611.42,9853.08,9533.37,9755.84,9853.08,9089.52,0,2,-0.9868995278633663,7.330640121810609,10370.44,9665.26,-5.926460208052893,0.9371708572764719
2020-02-07,9755.84,9866.18,9714.16,9808.36,9866.18,9089.52,0,3,-0.5860424196598857,7.908448410917189,10475.43,9665.26,-6.367948618815644,1.480560274633071
2020-02-08,9808.36,9936.26,9665.26,9898.25,9936.26,9089.52,0,4,-0.38253829911858406,8.897389521118821,10500.54,9716.32,-5.735800254082179,1.872416717440351
2020-02-09,9898.25,10162.71,9880.67,10157.78,10162.71,9089.52,0,5,-0.04851068268206485,11.752655805807128,10500.54,9716.32,-3.264213078565485,4.543489716271191
2020-02-10,10157.78,10185.09,9761.16,9858.03,10185.09,9089.52,0,6,-3.2111645552469295,8.4549019090117,10500.54,9716.32,-6.118828174551025,1.45847399015266
2020-02-11,9858.03,10370.44,9716.32,10269.43,10370.44,9162.98,0,6,-0.9740184601617695,12.075220070326473,10500.54,9634.4,-2.2009344281341776,6.59127709042598
2020-02-12,10269.43,10475.43,10250.55,10347.93,10475.43,9533.37,0,6,-1.2171338073950186,8.544302801632575,10500.54,9482.71,-1.4533538275174473,9.12418496400292
2020-02-13,10347.93,10500.54,10081.02,10233.32,10500.54,9665.26,0,5,-2.544821504417879,5.877338012634937,10388.6,9482.71,-1.4947153610688702,7.915564221620198
2020-02-14,10233.32,10387.37,10103.67,10360.37,10500.54,9665.26,1,6,-1.3348837297891354,7.191839640113154,10388.6,9340.17,-0.27174017673218304,10.922713398150147
2020-02-15,10360.37,10388.6,9789.89,9905.43,10500.54,9716.32,2,4,-5.6674228182550666,1.9463130073937518,10300.04,9340.17,-3.8311501702906066,6.051924108447707
2020-02-16,9905.43,10042.6,9634.4,9925.51,10500.54,9634.4,3,0,-5.476194557613233,3.021568546043351,10300.04,9340.17,-3.6361994710700216,6.266909488799456
2020-02-17,9925.51,9958.46,9482.71,9702.48,10500.54,9482.71,4,0,-7.600180562142531,2.317586428352237,10300.04,9340.17,-5.8015308678413025,3.879051451954295
2020-02-18,9702.48,10274.35,9618.77,10182.6,10500.54,9482.71,5,1,-3.027844282294058,7.380696024659632,10300.04,9340.17,-1.1401897468359394,9.019428982555995
2020-02-19,10182.6,10300.04,9340.17,9602.43,10500.54,9340.17,6,0,-8.552988703438114,2.807871805331169,10019.3,9402.81,-4.160669907079327,2.122982385052987
2020-02-20,9602.43,9698.59,9402.81,9608.8,10388.6,9340.17,5,1,-7.506304988160109,2.8760718487993175,10019.3,9258.4,-4.097092611260268,3.7846712174889796
2020-02-21,9608.8,9766.16,9582.07,9697.86,10388.6,9340.17,6,2,-6.649019117109137,3.8295876841642125,10019.3,8652.97,-3.208208158254556,12.07550702244433
2020-02-22,9697.86,9720.21,9577.84,9671.46,10300.04,9340.17,3,3,-6.102694746816534,3.546937582506518,10019.3,8540.74,-3.4716996197339154,13.239133845544993
2020-02-23,9671.46,10011.4,9669.88,9977.39,10300.04,9340.17,4,4,-3.132512106749114,6.822359764329764,10019.3,8449.12,-0.4182926950984585,18.087919215255535
2020-02-24,9977.39,10019.3,9495.76,9664.21,10300.04,9340.17,5,5,-6.173082822979345,3.4693158689831027,9682.05,8449.12,-0.1842584989749087,14.381261007063436
2020-02-25,9664.21,9682.05,9258.4,9316.18,10300.04,9258.4,6,0,-9.552001739799074,0.6240819148017006,9379.07,8443.57,-0.6705355648267837,10.334609649709787
2020-02-26,9316.18,9379.07,8652.97,8793.5,10019.3,8652.97,2,0,-12.234387631870483,1.6240666499479444,8983.78,8443.57,-2.1180393998962646,4.144337051744704
2020-02-27,8793.5,8978.84,8540.74,8821.5,10019.3,8540.74,3,0,-11.954926990907543,3.2873029737470083,8983.78,8443.57,-1.8063665851122872,4.475950338541639
2020-02-28,8821.5,8908.8,8449.12,8719.29,10019.3,8449.12,4,0,-12.975058137794043,3.1976111121631607,8983.78,8443.57,-2.9440836707933604,3.265443408416122
2020-02-29,8719.29,8815.63,8545.32,8545.45,10019.3,8449.12,5,1,-14.71010948868682,1.140118734258715,9179.74,8443.57,-6.909672822977547,1.2065986306740042
2020-03-01,8545.45,8776.71,8443.57,8549.38,10019.3,8443.57,6,0,-14.670885191580252,1.2531429241422702,9183.26,8521.79,-6.9025596574637,0.32375827144295183
2020-03-02,8549.38,8983.78,8521.79,8919.74,9682.05,8443.57,6,1,-7.873435894257927,5.639439241932028,9225.42,8680.57,-3.313453479624779,2.755233815290932
2020-03-03,8919.74,8940.69,8680.57,8765.68,9379.07,8443.57,6,2,-6.539987440119324,3.8148555646486093,9225.42,8033.06,-4.983404549603159,9.120061346485645
2020-03-04,8765.68,8863.91,8690.82,8773.78,8983.78,8443.57,2,3,-2.33754611087983,3.9107865511862987,9225.42,7664.34,-4.895603668992841,14.475349475623478
2020-03-05,8773.78,9179.74,8772.83,9074.82,9179.74,8443.57,0,4,-1.1429517611609923,7.4761031175201955,9225.42,7664.34,-1.6324460024584284,18.403150173400444
2020-03-06,9074.82,9183.26,9015.35,9160.39,9183.26,8443.57,0,5,-0.2490401012276773,8.48953700863497,9225.42,7614.48,-0.7049001563072538,20.302239942845734
2020-03-07,9160.39,9225.42,8880.33,8903.72,9225.42,8443.57,0,6,-3.487104110165182,5.44970906855749,8920.28,4736.21,-0.18564439681267075,87.99250877811582
2020-03-08,8903.72,8920.28,8033.06,8057.67,9225.42,8033.06,1,0,-12.657960287986889,0.30635897155006525,8200.82,3948.92,-1.7455571516019084,104.04743575458606
2020-03-09,8057.67,8200.82,7664.34,7944.4,9225.42,7664.34,2,0,-13.885763466595563,3.654065451167347,8165.09,3948.92,-2.702848345823506,101.1790565521712
2020-03-10,7944.4,8165.09,7758.12,7894.66,9225.42,7664.34,3,1,-14.424925911232227,3.005085891283525,7998.79,3948.92,-1.3018219005624614,99.91947165300891
2020-03-11,7894.66,7998.79,7614.48,7945.36,9225.42,7614.48,4,0,-13.875357436301009,4.3454050703396705,7984.16,3948.92,-0.48596220516623145,101.20336699654588
2020-03-12,7945.36,7984.16,4736.21,4916.78,9225.42,4736.21,5,0,-46.70399830034839,3.812542095895235,5984.55,3948.92,-17.842110100174622,24.509486137982023
2020-03-13,4916.78,5984.55,3948.92,5632.58,9225.42,3948.92,6,0,-38.94500196197029,42.63596122484122,5961.78,4454.22,-5.521840792514984,26.454912420131908
2020-03-14,5632.58,5665.57,5069.29,5181.77,8920.28,3948.92,6,1,-41.91023151739631,31.219928486776137,6418.99,4454.22,-19.27437182485094,16.333948480317545
2020-03-15,5181.77,5961.78,5114.06,5357.02,8200.82,3948.92,6,2,-34.67702010286776,35.65785075413025,6932.04,4454.22,-22.720872932066165,20.268419611065465
2020-03-16,5357.02,5364.93,4454.22,5045.0,8165.09,3948.92,6,3,-38.212561037294144,27.756449864773153,6932.04,4950.9,-27.222001027114672,1.9006645256418102
2020-03-17,5045.0,5561.43,4950.9,5337.66,7998.79,3948.92,6,4,-33.2691569599902,35.167590125907836,6932.04,5024.71,-23.000155798293147,6.228220136087452
2020-03-18,5337.66,5451.02,5024.71,5413.06,7984.16,3948.92,6,5,-32.20251097172401,37.07697294450129,6932.04,5268.33,-21.912452899867855,2.747170355691471
2020-03-19,5413.06,6418.99,5268.33,6184.88,6418.99,3948.92,0,6,-3.64714698106711,56.62206375414037,6932.04,5691.69,-10.778356731928838,8.66508892789313
2020-03-20,6184.88,6932.04,5691.69,6206.44,6932.04,4454.22,0,4,-10.467337176357903,39.33842513391793,6980.29,5703.64,-11.086215615683596,8.815423133297319
2020-03-21,6206.44,6459.65,5876.79,6195.43,6932.04,4454.22,1,5,-10.6261648807566,39.09124380924157,6980.29,5703.64,-11.243945452123045,8.622388509793746
2020-03-22,6195.43,6415.14,5750.68,5828.15,6932.04,4454.22,2,6,-15.924460909054194,30.845580146467828,6980.29,5703.64,-16.50561796143141,2.1829919139356497
2020-03-23,5828.15,6614.56,5703.64,6503.53,6932.04,4950.9,3,6,-6.181585795811914,31.360560706134244,6980.29,6051.23,-6.830088721242243,7.474513446026679
2020-03-24,6503.53,6857.49,6406.64,6767.18,6932.04,5024.71,4,6,-2.3782320932943213,34.67802121913504,6980.29,5882.2,-3.0530250175852243,15.045051171330462
2020-03-25,6767.18,6980.29,6483.0,6694.21,6980.29,5268.33,0,6,-4.098397058001887,27.06512310352617,6876.97,5874.8,-2.6575657593387816,13.947879076734523
2020-03-26,6694.21,6796.12,6539.61,6757.95,6980.29,5691.69,1,6,-3.1852544808310275,18.733627446329653,6876.97,5874.8,-1.7307040746142623,15.032852182201943
2020-03-27,6757.95,6876.97,6312.53,6382.8,6980.29,5703.64,2,4,-8.559673022181023,11.90748364202509,6716.04,5874.8,-4.961852520235135,8.647102880098046
2020-03-28,6382.8,6384.56,6051.23,6252.49,6980.29,5703.64,3,5,-10.426500904690208,9.62280228064884,7245.15,5874.8,-13.701027583969966,6.428984816504385
2020-03-29,6252.49,6286.96,5882.2,5882.2,6980.29,5703.64,4,6,-15.731294831590093,3.130632368101764,7245.15,5874.8,-18.811894853798748,0.12596173486756376
2020-03-30,5882.2,6616.94,5874.8,6403.31,6980.29,5874.8,5,0,-8.265845688359647,8.996221147953976,7245.15,6168.0,-11.619359157505356,3.8150129701686186
2020-03-31,6403.31,6531.66,6350.61,6423.61,6980.29,5874.8,6,1,-7.975026825533041,9.341764826036622,7245.15,6168.0,-11.339171721772496,4.144130998702978
2020-04-01,6423.61,6716.04,6168.0,6663.63,6876.97,5874.8,5,2,-3.1022383404319074,13.427350718322323,7359.05,6585.75,-9.449861055435145,1.1825532399498935
2020-04-02,6663.63,7245.15,6585.75,6804.42,7245.15,5874.8,0,3,-6.083103869485098,15.823857833458158,7462.51,6618.82,-8.818614648422583,2.80412520660783
2020-04-03,6804.42,7044.01,6618.82,6743.68,7245.15,5874.8,1,4,-6.921457802806007,14.789950296180296,7462.51,6671.05,-9.632549906130777,1.0887341572915825
2020-04-04,6743.68,7010.45,6671.05,6875.95,7245.15,5874.8,2,5,-5.0958227227869655,17.041431197657786,7462.51,6689.07,-7.860089969728688,2.793811396801052
2020-04-05,6875.95,6910.39,6689.07,6781.64,7245.15,5874.8,3,6,-6.397521100322276,15.436099952338806,7462.51,6757.67,-9.123873870855782,0.3547080576589306
2020-04-06,6781.64,7359.05,6779.91,7347.22,7359.05,6168.0,0,5,-0.1607544452069211,19.118352788586257,7462.51,6757.67,-1.5449225528676003,8.72416084242054
2020-04-07,7347.22,7462.51,7084.52,7201.57,7462.51,6168.0,0,6,-3.496678731418792,16.756971465629046,7425.85,6757.67,-3.0202603069009024,6.568832156645703
2020-04-08,7201.57,7425.85,7157.96,7367.37,7462.51,6585.75,1,6,-1.2749061642798512,11.868352123903883,7374.01,6612.34,-0.09004598583403504,11.41849935121303
2020-04-09,7367.37,7374.01,7124.88,7294.55,7462.51,6618.82,2,6,-2.250717251970182,10.209221583303375,7304.8,6612.34,-0.14031869455700363,10.317225067071567
2020-04-10,7294.55,7304.8,6757.67,6876.49,7462.51,6671.05,3,6,-7.852853798520878,3.0795751793195913,7199.97,6612.34,-4.492796497763192,3.9948036549844628
2020-04-11,6876.49,6956.27,6785.52,6887.6,7462.51,6689.07,4,6,-7.7039762760786905,2.9679761162613136,7207.11,6487.08,-4.433261043608317,6.174118401499603
2020-04-12,6887.6,7199.97,6802.16,6913.76,7462.51,6757.67,5,2,-7.353423982011415,2.3098198047551914,7207.11,6487.08,-4.0702861479844135,6.577381502925821
2020-04-13,6913.76,6913.76,6612.34,6859.43,7462.51,6612.34,6,0,-8.081463207419487,3.7368011929211167,7304.35,6487.08,-6.0911648538199845,5.739870635170221
2020-04-14,6859.43,6986.75,6773.97,6879.44,7425.85,6612.34,6,1,-7.358214884491347,4.0394172108512185,7304.35,6487.08,-5.8172185067802165,6.048329911146459
2020-04-15,6879.44,6937.49,6614.79,6629.54,7374.01,6612.34,6,2,-10.095863715942889,0.26011971556211294,7304.35,6487.08,-9.238467488551349,2.1960573940817754
2020-04-16,6629.54,7207.11,6487.08,7114.55,7304.8,6487.08,6,0,-2.60445186726536,9.672610789446102,7304.35,6770.07,-2.5984516076036903,5.08827826004754
2020-04-17,7114.55,7155.17,7005.79,7037.12,7207.11,6487.08,1,1,-2.3586430621982983,8.479007504146702,7304.35,6770.07,-3.6585048635402253,3.944567781426192
2020-04-18,7037.12,7304.35,7028.43,7264.29,7304.35,6487.08,0,2,-0.548440312964198,11.980891248450767,7731.56,6770.07,-6.043670358892648,7.300072229681528
2020-04-19,7264.29,7276.84,7072.33,7132.88,7304.35,6487.08,1,3,-2.3475052537186776,9.955172435055529,7731.56,6770.07,-7.743327349202493,5.359028784045075
2020-04-20,7132.88,7225.23,6770.07,6842.45,7304.35,6487.08,2,4,-6.323629070348498,5.478119585391268,7731.56,6779.51,-11.49974908039258,0.9283856797910115
2020-04-21,6842.45,6948.78,6779.51,6855.11,7304.35,6487.08,3,5,-6.150307693360815,5.67327672851267,7731.56,6831.44,-11.336004635545747,0.34648624594521904
2020-04-22,6855.11,7165.43,6831.44,7135.41,7304.35,6487.08,4,6,-2.312868359265376,9.994173033167463,7790.33,7041.2,-8.406832573202934,1.3379821621314554
2020-04-23,7135.41,7731.56,7041.2,7489.25,7731.56,6770.07,0,3,-3.134037632767519,10.62293299773858,7791.85,7408.35,-3.883544986107283,1.0920110415949522
2020-04-24,7489.25,7607.28,7408.35,7509.44,7731.56,6770.07,1,4,-2.872900165037855,10.921157388328332,8952.44,7445.98,-16.11851070769534,0.8522719642008175
2020-04-25,7509.44,7708.4,7445.98,7546.92,7731.56,6770.07,2,5,-2.3881338306887656,11.474770571057617,9460.77,7497.88,-20.229325942814384,0.6540515452367864
2020-04-26,7546.92,7705.3,7497.88,7701.35,7731.56,6770.07,3,6,-0.3907361515657905,13.75584004301286,9460.77,7639.98,-18.597006374745394,0.8032743541213564
2020-04-27,7701.35,7790.33,7639.98,7787.41,7790.33,6779.51,0,6,-0.037482365958824246,14.866856159220939,9460.77,7671.26,-17.687355257553037,1.5140928608859512
2020-04-28,7787.41,7791.85,7671.26,7760.32,7791.85,6831.44,0,6,-0.40465358034357246,13.59713325448222,9460.77,7733.02,-17.973695587145663,0.35303154524363406
2020-04-29,7760.32,8952.44,7733.02,8784.96,8952.44,7041.2,0,6,-1.8707748948890064,24.765096858490022,9460.77,8416.64,-7.143287491398705,4.376093072770129
2020-04-30,8784.96,9460.77,8416.64,8637.56,9460.77,7408.35,0,6,-8.701300211293592,16.592223639541857,9197.48,8537.49,-6.087754471877081,1.1721243597357034
2020-05-01,8637.56,9066.47,8631.39,8829.12,9460.77,7445.98,1,6,-6.676517873280924,18.57566096067947,9408.99,8537.49,-6.162935660469391,3.4158751576868736
2020-05-02,8829.12,9013.29,8768.81,8981.11,9460.77,7497.88,2,6,-5.069989017807217,19.7819917096566,10064.33,8537.49,-10.762961866313995,5.196140786109276
2020-05-03,8981.11,9197.48,8735.78,8907.19,9460.77,7639.98,3,6,-5.85132076987391,16.586561744926048,10064.33,8537.49,-11.49743698785711,4.330312539165501
2020-05-04,8907.19,8968.9,8537.49,8881.65,9460.77,7671.26,4,6,-6.121277654990035,15.778242426928553,10064.33,8781.58,-11.751204501442224,1.1395443644537737
2020-05-05,8881.65,9119.13,8781.58,9029.75,9460.77,7733.02,5,6,-4.555865960170266,16.768739767904385,10064.33,8228.22,-10.279670877246671,9.741232004005736
2020-05-06,9029.75,9408.99,8924.06,9153.2,9460.77,8416.64,6,6,-3.2510038823478395,8.751235647479296,10064.33,8228.22,-9.053061654377382,11.241556497030967
2020-05-07,9153.2,10064.33,9042.52,9999.93,10064.33,8537.49,0,3,-0.6398836286171026,17.12962474919444,10041.73,8228.22,-0.41626293477318427,21.53211751751899
2020-05-08,9999.93,10041.73,9728.64,9808.18,10064.33,8537.49,1,4,-2.5451271967433464,14.883648472794702,9912.22,8228.22,-1.049613507367664,19.2017228513579
2020-05-09,9808.18,9912.22,9525.77,9541.13,10064.33,8537.49,2,5,-5.19855767845451,11.75567994808778,9937.97,8228.22,-3.9931696312224747,15.956184934287124
2020-05-10,9541.13,9556.85,8228.22,8735.05,10064.33,8228.22,3,0,-13.20783400385322,6.1596554297284225,9937.97,8228.58,-12.104282866621656,6.155010949641364
2020-05-11,8735.05,9164.84,8228.58,8568.88,10064.33,8228.22,4,1,-14.85891261514677,4.140142096346475,9937.97,8541.95,-13.776354728380143,0.3152675911237887
2020-05-12,8568.88,8975.74,8541.95,8821.18,10064.33,8228.22,5,2,-12.352039330983777,7.206418885251015,9937.97,8807.57,-11.237606875448398,0.15452616328908633
2020-05-13,8821.18,9407.67,8807.57,9317.44,10064.33,8228.22,6,3,-7.4211596797799695,13.23761396754099,9943.74,9149.13,-6.298434995283457,1.8396284674062051
